Card 180: 86 22 35 51 84 48 53 75 31 63 | 46 25 35 58 89 13 59 93 48 75 92 90  1 41 86 22 88 53 19 69 28 63 64 81 71
Card 181: 86 31 74 83 85 55 91 34 75 12 | 68 19 86 26 85 40 37 77 17 56 34  6 21 83 75 88 27 52 31 76 74 92 32  1 55
Card 182: 94 95 38 48 52  6 14 35 69  2 | 31 54 90 94 61 83 92 40 98 77  1 18 41 42 81  7 87 34 80 47 23 66 21 63 37
Card 183: 12 24 88 81 17 79 74 39 92 85 | 69  2 74 17  8 28 19 24 15  1 84 35 10 43 48 88 52 82 39 62 96 86 11 87 22
Card 184: 83  9 86 81 47 69 65 41 98 34 | 74 82 72  5 57 29 38 45  1 21 18 84 91 65 87  6 30 11 35 13 48 97 66 46 70
Card 185: 64 91 37 62 88 49 74 23 61  2 | 90 25 96 69 92 54 43 27 16 65 97 63 20 44 70  2 37 51 80 68 59 81 91 41 12
Card 186: 45 77 32 92 39 18 62 44 19 53 | 88 11 70  5 97 46 65 89 35 38 87 78 63 28 19 37 79 99 27 55 80 72 26 15 51
Card 187: 69 55 15  8 38 94 47 41 87 35 | 65 70 51 63 56  2 88  3 34 79 44 76 37 53 24 97 78 35  1 11 49  9 18 16  5
Card 188: 59  6 46 62 43 98 56 21 10 70 | 27 96 83 78 20  2 84 45 94 41  7 82 15  8 53 38 87 73 36 66 24 34  9 67 51
Card 189: 40 85 84 28 11 89 93 64  1 14 | 82 13 65 83 16 51 56 71 41 23 94 10 67 70 44 98 32 34 63 69 79 37 78 95 35
Card 190: 44 99 94 98 68 23  5 96 29 90 | 99 42 14 95 45 19 82 67 27 87 90 10 70 12 33 79 81  1 31 86 35 47 84 11 72
Card 191: 38 20 92 57 74 24 27 17 22 39 | 66 36 59 50 46 22 20 11 25 62 96 15 80 68 24 39 23  3 60 74 92 57 38 17 27
Card 192: 34 35 12  1 30 22 17 55 14 15 | 14 13 15 33 95  6 55 12 79  2  5  7 22 53 34 10 35 84 19 30 17 26 43 47  1
Card 193: 91 17 30 53 61 97 10 66 31 84 | 61 53 82 29 30 31 99 22 66 91 21 36 15 88 33 10 57 84 75 17 97 80 69 45 93
Card 194: 90 72 71 86 87 46 24 41  1 54 | 72 19 36 98 99 83  6 86 43 57 96 47 67 79 81 50 33 46 25 90 17 15 70 97 56
Card 195: 48 26 97 36 79 35 62 65 42 81 |  2  3 48 97 71 89 57 76 26 36 69 99 52 35 60 42 22  6 37 51 62 84 21 95 46
Card 196: 47 30 78 70 87 36 92 28 86 27 | 92 87 88 57 40 91 75 30 65 28  4 27 43 86 70 49 64 47 34 22 36 80  7 50 78
Card 197:  6  7 56 65 43 73 15 17 54 80 | 72 22 44 82 36 55 94 71 74 87 77 38 32 45 78 92 20 84 16 51 91 11 59 68  9
Card 198:  6 87 55 16 40 13 29 71 58 42 | 36 22 85 77 30 25 72 23 96 70  3  7 54 69 82  1 21 18 95  2  5 84 89 41 81
Card 199: 31 66 71  2 54 16 14 18 67 70 | 44  6 10 86 71 21 45 35 49 31  3 64  5 60 34 63 41 85 61 23 33 40 43 94 74
Card 200: 23 40 93 28 11 47 33 37 48 56 | 35  8 23 41 96 85 91 40 93 89 14 37 47 11 98 83 19 48 28  7 36 39 56 62 27
Card 201: 81 48 69 18 49 71 60 95  9 83 | 23 26 37 29  5  6 45 53  8 52 69 63 73 82 15 58 36  3 51 72 97 68 16 89 14
Card 202: 81 60 71 11 34 57 50 49 39  5 | 64 74 36 89 32 29 87 94 34 73 55 20 85 13 49 69 56  4 62  7 84 18 88 97 98
Card 203: 45 93 57 29 63 90 64 47 65 13 | 21 38 68  8 89 71 11 82 24 64 59 85 41 39 36 25 43 20 99 23 67 76 62  9 93
Card 204: 41  6 21 63 53 85 56 92 55 49 | 56 92 27 73 94 82 48 50 24 14 63 90 75 49 84 85 15 54 83 38 55 41 21 23 36
Card 205: 41 91 43 89 56 84 10 76 81 67 | 21 65 20 28  8 54 10 40 12 84  9 86 69 59 90 71 77 52 76 97 66 88 17 56 91
Card 206: 83  1 24 30 50 91  4 47 11 22 | 26 41 44 65 45 78 36 37 30 49  6 75 50 73 47  2 21 53 94 98 64 40 87 10 96
Card 207: 65 85 93 66 38  3 89 76 98 72 | 55 72 80 12 93 50  8 83 84 82 76 17 90  5 65 34 96 45 44 97 57 73 33 92 13
Card 208: 15 99 75  8 52  6 30 82 64 36 | 27 54 28 64 98 24  3 71 63 92 47 55 31 34  6 48 37 99 70  8 30 66 32 52 91
Card 209: 71 75 51 76 70 55 37 34 16  5 | 91  1 79 65 66 24  2 38 47 92 61 71  4 84 57 60 86 19 50 44 67 40 27 32 62
Card 210: 24 92 99 37 74  1 69 98 96 67 | 47 16 33  5  8 62 20 46 50 73 32 71 80 68  7 17 14 96 65 54 76 30 75 98 72
Card 211:  7 47 34 58 54 38 70 93 43 87 | 97 79 37 72 88 27 17 14 78 94 59 63 87 15 53 46 57 98 75 42  1 40 28  3 89
Card 212: 95 63 96 50 55 64 62 11 66  1 | 17 28 19 53 76 38 90 94 31 87 32  6 27 10 63 68 25 70 22 42 79 41  3 47 72
Card 213: 44 62 67 29 17 65 45 35 48 51 | 21 54 20  8  3 49 55 85 91 58 59 27 37 35 28 83 92 90  1 81 47 73 69 33  2
Card 214: 96  3 24 46 13 64 86  8  2 92 | 97 54 53 88 12 17 61 21  7 40 79 16 39 25 69  9 50 56 91 31 32 90 19 37 33
